country;total_vaccinations;Date;vaccine
Slovenia;88543;13/08/2021;Johnson&Johnson
Slovenia;1130996;06/08/2021;Pfizer/BioNTech
Slovenia;320727;06/08/2021;Oxford/AstraZeneca
Slovenia;180256;06/08/2021;Moderna
Slovenia;84441;06/08/2021;Johnson&Johnson
Slovenia;1101895;30/07/2021;Pfizer/BioNTech
Slovenia;319154;30/07/2021;Oxford/AstraZeneca
Slovenia;178550;30/07/2021;Moderna
Slovenia;79531;30/07/2021;Johnson&Johnson
Slovenia;1072985;23/07/2021;Pfizer/BioNTech
Slovenia;316490;23/07/2021;Oxford/AstraZeneca
Slovenia;176893;23/07/2021;Moderna
Slovenia;72319;23/07/2021;Johnson&Johnson
Slovenia;1044963;16/07/2021;Pfizer/BioNTech
Slovenia;313344;16/07/2021;Oxford/AstraZeneca
Slovenia;174885;16/07/2021;Moderna
Slovenia;63866;16/07/2021;Johnson&Johnson
Slovenia;1013700;09/07/2021;Pfizer/BioNTech
Slovenia;308474;09/07/2021;Oxford/AstraZeneca
Slovenia;170209;09/07/2021;Moderna
Slovenia;55178;09/07/2021;Johnson&Johnson
Slovenia;977550;02/07/2021;Pfizer/BioNTech
Slovenia;300955;02/07/2021;Oxford/AstraZeneca
Slovenia;163293;02/07/2021;Moderna
Slovenia;50193;02/07/2021;Johnson&Johnson
Slovenia;931062;25/06/2021;Pfizer/BioNTech
Slovenia;289746;25/06/2021;Oxford/AstraZeneca
Slovenia;156488;25/06/2021;Moderna
Slovenia;46965;25/06/2021;Johnson&Johnson
Slovenia;888070;18/06/2021;Pfizer/BioNTech
Slovenia;281096;18/06/2021;Oxford/AstraZeneca
Slovenia;146157;18/06/2021;Moderna
Slovenia;43746;18/06/2021;Johnson&Johnson
Slovenia;851804;11/06/2021;Pfizer/BioNTech
Slovenia;267313;11/06/2021;Oxford/AstraZeneca
Slovenia;131284;11/06/2021;Moderna
Slovenia;38102;11/06/2021;Johnson&Johnson
Slovenia;773064;04/06/2021;Pfizer/BioNTech
Slovenia;244045;04/06/2021;Oxford/AstraZeneca
Slovenia;123508;04/06/2021;Moderna
Slovenia;32881;04/06/2021;Johnson&Johnson
Slovenia;687451;28/05/2021;Pfizer/BioNTech
Slovenia;216814;28/05/2021;Oxford/AstraZeneca
Slovenia;115827;28/05/2021;Moderna
Slovenia;20937;28/05/2021;Johnson&Johnson
Slovenia;629614;21/05/2021;Pfizer/BioNTech
Slovenia;192757;21/05/2021;Oxford/AstraZeneca
Slovenia;105060;21/05/2021;Moderna
Slovenia;16010;21/05/2021;Johnson&Johnson
Slovenia;572163;14/05/2021;Pfizer/BioNTech
Slovenia;163252;14/05/2021;Oxford/AstraZeneca
Slovenia;85516;14/05/2021;Moderna
Slovenia;9892;14/05/2021;Johnson&Johnson
Slovenia;512340;07/05/2021;Pfizer/BioNTech
Slovenia;141765;07/05/2021;Oxford/AstraZeneca
Slovenia;77391;07/05/2021;Moderna
Slovenia;1651;07/05/2021;Johnson&Johnson
Slovenia;437947;30/04/2021;Pfizer/BioNTech
Slovenia;130322;30/04/2021;Oxford/AstraZeneca
Slovenia;68140;30/04/2021;Moderna
Slovenia;72;30/04/2021;Johnson&Johnson
Slovenia;391555;23/04/2021;Pfizer/BioNTech
Slovenia;126715;23/04/2021;Oxford/AstraZeneca
Slovenia;58750;23/04/2021;Moderna
Slovenia;350903;16/04/2021;Pfizer/BioNTech
Slovenia;107123;16/04/2021;Oxford/AstraZeneca
Slovenia;52158;16/04/2021;Moderna
Slovenia;310056;09/04/2021;Pfizer/BioNTech
Slovenia;101376;09/04/2021;Oxford/AstraZeneca
Slovenia;41056;09/04/2021;Moderna
Slovenia;269780;02/04/2021;Pfizer/BioNTech
Slovenia;89884;02/04/2021;Oxford/AstraZeneca
Slovenia;37943;02/04/2021;Moderna
Slovenia;240452;26/03/2021;Pfizer/BioNTech
Slovenia;77502;26/03/2021;Oxford/AstraZeneca
Slovenia;20221;26/03/2021;Moderna
Slovenia;212023;19/03/2021;Pfizer/BioNTech
Slovenia;55202;19/03/2021;Oxford/AstraZeneca
Slovenia;17275;19/03/2021;Moderna
Slovenia;191249;12/03/2021;Pfizer/BioNTech
Slovenia;51900;12/03/2021;Oxford/AstraZeneca
Slovenia;11508;12/03/2021;Moderna
Slovenia;170740;05/03/2021;Pfizer/BioNTech
Slovenia;24224;05/03/2021;Oxford/AstraZeneca
Slovenia;8701;05/03/2021;Moderna
Slovenia;152118;26/02/2021;Pfizer/BioNTech
Slovenia;13611;26/02/2021;Oxford/AstraZeneca
Slovenia;4630;26/02/2021;Moderna
Slovenia;132170;19/02/2021;Pfizer/BioNTech
Slovenia;6123;19/02/2021;Oxford/AstraZeneca
Slovenia;4331;19/02/2021;Moderna
Slovenia;112647;12/02/2021;Pfizer/BioNTech
Slovenia;2167;12/02/2021;Oxford/AstraZeneca
Slovenia;3635;12/02/2021;Moderna
Slovenia;96460;05/02/2021;Pfizer/BioNTech
Slovenia;896;05/02/2021;Moderna
Slovenia;77849;29/01/2021;Pfizer/BioNTech
Slovenia;488;29/01/2021;Moderna
Slovenia;60034;22/01/2021;Pfizer/BioNTech
Slovenia;485;22/01/2021;Moderna
Slovenia;46910;15/01/2021;Pfizer/BioNTech
Slovenia;28648;08/01/2021;Pfizer/BioNTech
Slovenia;4896;01/01/2021;Pfizer/BioNTech
Sudan;NULL;NULL;NULL
Indonesia;NULL;NULL;NULL
United Arab Emirates;NULL;NULL;NULL
Jersey;NULL;NULL;NULL
Montenegro;NULL;NULL;NULL
Canada;NULL;NULL;NULL
Comoros;NULL;NULL;NULL
Serbia;NULL;NULL;NULL
New Caledonia;NULL;NULL;NULL
Eswatini;NULL;NULL;NULL
Uganda;NULL;NULL;NULL
Kuwait;NULL;NULL;NULL
Pakistan;NULL;NULL;NULL
Slovakia;5080520;25/03/2022;Pfizer/BioNTech
Slovakia;300;25/03/2022;Novavax
Slovakia;672106;25/03/2022;Moderna
Slovakia;183250;25/03/2022;Johnson&Johnson
Slovakia;5079998;18/03/2022;Pfizer/BioNTech
Slovakia;295;18/03/2022;Novavax
Slovakia;672074;18/03/2022;Moderna
Slovakia;183248;18/03/2022;Johnson&Johnson
Slovakia;5076200;11/03/2022;Pfizer/BioNTech
Slovakia;65;11/03/2022;Novavax
Slovakia;671759;11/03/2022;Moderna
Slovakia;183121;11/03/2022;Johnson&Johnson
Slovakia;5071750;04/03/2022;Pfizer/BioNTech
Slovakia;842782;04/03/2022;Oxford/AstraZeneca
Slovakia;0;04/03/2022;Novavax
Slovakia;671340;04/03/2022;Moderna
Slovakia;182960;04/03/2022;Johnson&Johnson
Slovakia;5066374;25/02/2022;Pfizer/BioNTech
Slovakia;670903;25/02/2022;Moderna
Slovakia;182803;25/02/2022;Johnson&Johnson
Slovakia;5056935;18/02/2022;Pfizer/BioNTech
Slovakia;670053;18/02/2022;Moderna
Slovakia;182544;18/02/2022;Johnson&Johnson
Slovakia;5042662;11/02/2022;Pfizer/BioNTech
Slovakia;669102;11/02/2022;Moderna
Slovakia;182133;11/02/2022;Johnson&Johnson
Slovakia;5019574;04/02/2022;Pfizer/BioNTech
Slovakia;666989;04/02/2022;Moderna
Slovakia;181355;04/02/2022;Johnson&Johnson
Slovakia;4982455;28/01/2022;Pfizer/BioNTech
Slovakia;842781;28/01/2022;Oxford/AstraZeneca
Slovakia;662966;28/01/2022;Moderna
Slovakia;179801;28/01/2022;Johnson&Johnson
Slovakia;4906984;21/01/2022;Pfizer/BioNTech
Slovakia;842781;21/01/2022;Oxford/AstraZeneca
Slovakia;653415;21/01/2022;Moderna
Slovakia;177543;21/01/2022;Johnson&Johnson
Slovakia;4798672;14/01/2022;Pfizer/BioNTech
Slovakia;641719;14/01/2022;Moderna
Slovakia;174130;14/01/2022;Johnson&Johnson
Slovakia;4652858;07/01/2022;Pfizer/BioNTech
Slovakia;628304;07/01/2022;Moderna
Slovakia;169616;07/01/2022;Johnson&Johnson
Slovakia;4497296;31/12/2021;Pfizer/BioNTech
Slovakia;609618;31/12/2021;Moderna
Slovakia;166933;31/12/2021;Johnson&Johnson
Slovakia;37711;24/12/2021;Sputnik V
Slovakia;4362992;24/12/2021;Pfizer/BioNTech
Slovakia;599716;24/12/2021;Moderna
Slovakia;166005;24/12/2021;Johnson&Johnson
Slovakia;4243675;17/12/2021;Pfizer/BioNTech
Slovakia;587863;17/12/2021;Moderna
Slovakia;164767;17/12/2021;Johnson&Johnson
Slovakia;4036925;10/12/2021;Pfizer/BioNTech
Slovakia;562805;10/12/2021;Moderna
Slovakia;161978;10/12/2021;Johnson&Johnson
Slovakia;3877448;03/12/2021;Pfizer/BioNTech
Slovakia;544584;03/12/2021;Moderna
Slovakia;157733;03/12/2021;Johnson&Johnson
Slovakia;3748866;26/11/2021;Pfizer/BioNTech
Slovakia;530683;26/11/2021;Moderna
Slovakia;150448;26/11/2021;Johnson&Johnson
Slovakia;3612892;19/11/2021;Pfizer/BioNTech
Slovakia;519339;19/11/2021;Moderna
Slovakia;132244;19/11/2021;Johnson&Johnson
Slovakia;3496858;12/11/2021;Pfizer/BioNTech
Slovakia;508673;12/11/2021;Moderna
Slovakia;116804;12/11/2021;Johnson&Johnson
Slovakia;3385535;05/11/2021;Pfizer/BioNTech
Slovakia;498967;05/11/2021;Moderna
Slovakia;105434;05/11/2021;Johnson&Johnson
Slovakia;3305082;29/10/2021;Pfizer/BioNTech
Slovakia;491431;29/10/2021;Moderna
Slovakia;100436;29/10/2021;Johnson&Johnson
Slovakia;3252112;22/10/2021;Pfizer/BioNTech
Slovakia;842780;22/10/2021;Oxford/AstraZeneca
Slovakia;487476;22/10/2021;Moderna
Slovakia;96740;22/10/2021;Johnson&Johnson
Slovakia;3216676;15/10/2021;Pfizer/BioNTech
Slovakia;842776;15/10/2021;Oxford/AstraZeneca
Slovakia;485589;15/10/2021;Moderna
Slovakia;93512;15/10/2021;Johnson&Johnson
Slovakia;3200001;08/10/2021;Pfizer/BioNTech
Slovakia;842774;08/10/2021;Oxford/AstraZeneca
Slovakia;484195;08/10/2021;Moderna
Slovakia;90691;08/10/2021;Johnson&Johnson
Slovakia;3182326;01/10/2021;Pfizer/BioNTech
Slovakia;842756;01/10/2021;Oxford/AstraZeneca
Slovakia;482824;01/10/2021;Moderna
Slovakia;86869;01/10/2021;Johnson&Johnson
Slovakia;3162473;24/09/2021;Pfizer/BioNTech
Slovakia;842659;24/09/2021;Oxford/AstraZeneca
Slovakia;481234;24/09/2021;Moderna
Slovakia;81867;24/09/2021;Johnson&Johnson
Slovakia;3136865;17/09/2021;Pfizer/BioNTech
Slovakia;842625;17/09/2021;Oxford/AstraZeneca
Slovakia;478811;17/09/2021;Moderna
Slovakia;77135;17/09/2021;Johnson&Johnson
Slovakia;3112561;10/09/2021;Pfizer/BioNTech
Slovakia;476172;10/09/2021;Moderna
Slovakia;72738;10/09/2021;Johnson&Johnson
Slovakia;37709;03/09/2021;Sputnik V
Slovakia;3084957;03/09/2021;Pfizer/BioNTech
Slovakia;842604;03/09/2021;Oxford/AstraZeneca
Slovakia;473370;03/09/2021;Moderna
Slovakia;69762;03/09/2021;Johnson&Johnson
Slovakia;37703;27/08/2021;Sputnik V
Slovakia;3057130;27/08/2021;Pfizer/BioNTech
Slovakia;842531;27/08/2021;Oxford/AstraZeneca
Slovakia;469809;27/08/2021;Moderna
Slovakia;65174;27/08/2021;Johnson&Johnson
Slovakia;37580;20/08/2021;Sputnik V
Slovakia;3022104;20/08/2021;Pfizer/BioNTech
Slovakia;842412;20/08/2021;Oxford/AstraZeneca
Slovakia;465461;20/08/2021;Moderna
Slovakia;59203;20/08/2021;Johnson&Johnson
Slovakia;36480;13/08/2021;Sputnik V
Slovakia;2981596;13/08/2021;Pfizer/BioNTech
Slovakia;842343;13/08/2021;Oxford/AstraZeneca
Slovakia;459540;13/08/2021;Moderna
Slovakia;50259;13/08/2021;Johnson&Johnson
Slovakia;35391;06/08/2021;Sputnik V
Slovakia;2927152;06/08/2021;Pfizer/BioNTech
Slovakia;841933;06/08/2021;Oxford/AstraZeneca
Slovakia;453035;06/08/2021;Moderna
Slovakia;42381;06/08/2021;Johnson&Johnson
Slovakia;34424;30/07/2021;Sputnik V
Slovakia;2862850;30/07/2021;Pfizer/BioNTech
Slovakia;841399;30/07/2021;Oxford/AstraZeneca
Slovakia;444048;30/07/2021;Moderna
Slovakia;34571;30/07/2021;Johnson&Johnson
Slovakia;30669;23/07/2021;Sputnik V
Slovakia;2800334;23/07/2021;Pfizer/BioNTech
Slovakia;839805;23/07/2021;Oxford/AstraZeneca
Slovakia;431795;23/07/2021;Moderna
Slovakia;29144;23/07/2021;Johnson&Johnson
Slovakia;27968;16/07/2021;Sputnik V
Slovakia;2740812;16/07/2021;Pfizer/BioNTech
Slovakia;834088;16/07/2021;Oxford/AstraZeneca
Slovakia;419408;16/07/2021;Moderna
Slovakia;23007;16/07/2021;Johnson&Johnson
Slovakia;23815;09/07/2021;Sputnik V
Slovakia;2653597;09/07/2021;Pfizer/BioNTech
Slovakia;818537;09/07/2021;Oxford/AstraZeneca
Slovakia;402977;09/07/2021;Moderna
Slovakia;13849;09/07/2021;Johnson&Johnson
Slovakia;17557;02/07/2021;Sputnik V
Slovakia;2544253;02/07/2021;Pfizer/BioNTech
Slovakia;789424;02/07/2021;Oxford/AstraZeneca
Slovakia;386071;02/07/2021;Moderna
Slovakia;5326;02/07/2021;Johnson&Johnson
Slovakia;11530;25/06/2021;Sputnik V
Slovakia;2398461;25/06/2021;Pfizer/BioNTech
Slovakia;755690;25/06/2021;Oxford/AstraZeneca
Slovakia;364613;25/06/2021;Moderna
Slovakia;233;25/06/2021;Johnson&Johnson
Slovakia;7877;18/06/2021;Sputnik V
Slovakia;2237049;18/06/2021;Pfizer/BioNTech
Slovakia;707554;18/06/2021;Oxford/AstraZeneca
Slovakia;341372;18/06/2021;Moderna
Slovakia;121;18/06/2021;Johnson&Johnson
Slovakia;4130;11/06/2021;Sputnik V
Slovakia;2066251;11/06/2021;Pfizer/BioNTech
Slovakia;661536;11/06/2021;Oxford/AstraZeneca
Slovakia;314842;11/06/2021;Moderna
Slovakia;0;11/06/2021;Johnson&Johnson
Slovakia;1887303;04/06/2021;Pfizer/BioNTech
Slovakia;630215;04/06/2021;Oxford/AstraZeneca
Slovakia;288450;04/06/2021;Moderna
Slovakia;0;04/06/2021;Johnson&Johnson
Slovakia;1714472;28/05/2021;Pfizer/BioNTech
Slovakia;589446;28/05/2021;Oxford/AstraZeneca
Slovakia;260591;28/05/2021;Moderna
Slovakia;0;28/05/2021;Johnson&Johnson
Slovakia;1533650;21/05/2021;Pfizer/BioNTech
Slovakia;548931;21/05/2021;Oxford/AstraZeneca
Slovakia;232431;21/05/2021;Moderna
Slovakia;0;21/05/2021;Johnson&Johnson
Slovakia;1364083;14/05/2021;Pfizer/BioNTech
Slovakia;502389;14/05/2021;Oxford/AstraZeneca
Slovakia;199741;14/05/2021;Moderna
Slovakia;0;14/05/2021;Johnson&Johnson
Slovakia;1198995;07/05/2021;Pfizer/BioNTech
Slovakia;462644;07/05/2021;Oxford/AstraZeneca
Slovakia;169689;07/05/2021;Moderna
Slovakia;1061978;30/04/2021;Pfizer/BioNTech
Slovakia;428063;30/04/2021;Oxford/AstraZeneca
Slovakia;141969;30/04/2021;Moderna
Slovakia;0;30/04/2021;Johnson&Johnson
Slovakia;950496;23/04/2021;Pfizer/BioNTech
Slovakia;392921;23/04/2021;Oxford/AstraZeneca
Slovakia;119923;23/04/2021;Moderna
Slovakia;865285;16/04/2021;Pfizer/BioNTech
Slovakia;348180;16/04/2021;Oxford/AstraZeneca
Slovakia;98166;16/04/2021;Moderna
Slovakia;0;16/04/2021;Johnson&Johnson
Slovakia;781334;09/04/2021;Pfizer/BioNTech
Slovakia;296058;09/04/2021;Oxford/AstraZeneca
Slovakia;79266;09/04/2021;Moderna
Slovakia;708619;02/04/2021;Pfizer/BioNTech
Slovakia;245540;02/04/2021;Oxford/AstraZeneca
Slovakia;67012;02/04/2021;Moderna
Slovakia;642585;26/03/2021;Pfizer/BioNTech
Slovakia;217072;26/03/2021;Oxford/AstraZeneca
Slovakia;55927;26/03/2021;Moderna
Slovakia;563406;19/03/2021;Pfizer/BioNTech
Slovakia;179514;19/03/2021;Oxford/AstraZeneca
Slovakia;41385;19/03/2021;Moderna
Slovakia;489762;12/03/2021;Pfizer/BioNTech
Slovakia;132763;12/03/2021;Oxford/AstraZeneca
Slovakia;29509;12/03/2021;Moderna
Slovakia;0;05/03/2021;Sputnik V
Slovakia;431723;05/03/2021;Pfizer/BioNTech
Slovakia;89786;05/03/2021;Oxford/AstraZeneca
Slovakia;24577;05/03/2021;Moderna
Slovakia;377862;26/02/2021;Pfizer/BioNTech
Slovakia;48001;26/02/2021;Oxford/AstraZeneca
Slovakia;22477;26/02/2021;Moderna
Slovakia;326229;19/02/2021;Pfizer/BioNTech
Slovakia;27161;19/02/2021;Oxford/AstraZeneca
Slovakia;18207;19/02/2021;Moderna
Slovakia;279937;12/02/2021;Pfizer/BioNTech
Slovakia;12814;12/02/2021;Oxford/AstraZeneca
Slovakia;6488;12/02/2021;Moderna
Slovakia;215497;05/02/2021;Pfizer/BioNTech
Slovakia;0;05/02/2021;Oxford/AstraZeneca
Slovakia;1662;05/02/2021;Moderna
Slovakia;148466;29/01/2021;Pfizer/BioNTech
Slovakia;72;29/01/2021;Moderna
Slovakia;101408;22/01/2021;Pfizer/BioNTech
Slovakia;63469;15/01/2021;Pfizer/BioNTech
Slovakia;0;15/01/2021;Moderna
Slovakia;30160;08/01/2021;Pfizer/BioNTech
Slovakia;0;01/01/2021;Pfizer/BioNTech
Syria;NULL;NULL;NULL
Hong Kong;6064982;27/03/2022;Sinovac
Hong Kong;8879482;27/03/2022;Pfizer/BioNTech
Hong Kong;6051814;26/03/2022;Sinovac
Hong Kong;8852940;26/03/2022;Pfizer/BioNTech
Hong Kong;6027575;25/03/2022;Sinovac
Hong Kong;8818894;25/03/2022;Pfizer/BioNTech
Hong Kong;5995822;24/03/2022;Sinovac
Hong Kong;8783435;24/03/2022;Pfizer/BioNTech
Hong Kong;5967379;23/03/2022;Sinovac
Hong Kong;8751611;23/03/2022;Pfizer/BioNTech
Hong Kong;5939525;22/03/2022;Sinovac
Hong Kong;8721114;22/03/2022;Pfizer/BioNTech
Hong Kong;5908701;21/03/2022;Sinovac
Hong Kong;8688314;21/03/2022;Pfizer/BioNTech
Hong Kong;5876817;20/03/2022;Sinovac
Hong Kong;8654013;20/03/2022;Pfizer/BioNTech
Hong Kong;5865207;19/03/2022;Sinovac
Hong Kong;8623847;19/03/2022;Pfizer/BioNTech
Hong Kong;5839737;18/03/2022;Sinovac
Hong Kong;8588711;18/03/2022;Pfizer/BioNTech
Hong Kong;5804162;17/03/2022;Sinovac
Hong Kong;8551757;17/03/2022;Pfizer/BioNTech
Hong Kong;5772877;16/03/2022;Sinovac
Hong Kong;8516512;16/03/2022;Pfizer/BioNTech
Hong Kong;5740861;15/03/2022;Sinovac
Hong Kong;8482690;15/03/2022;Pfizer/BioNTech
Hong Kong;5706934;14/03/2022;Sinovac
Hong Kong;8447965;14/03/2022;Pfizer/BioNTech
Hong Kong;5671794;13/03/2022;Sinovac
Hong Kong;8412331;13/03/2022;Pfizer/BioNTech
Hong Kong;5655189;12/03/2022;Sinovac
Hong Kong;8377409;12/03/2022;Pfizer/BioNTech
Hong Kong;5626271;11/03/2022;Sinovac
Hong Kong;8337797;11/03/2022;Pfizer/BioNTech
Hong Kong;5588055;10/03/2022;Sinovac
Hong Kong;8295304;10/03/2022;Pfizer/BioNTech
Hong Kong;5551389;09/03/2022;Sinovac
Hong Kong;8255162;09/03/2022;Pfizer/BioNTech
Hong Kong;5516936;08/03/2022;Sinovac
Hong Kong;8215411;08/03/2022;Pfizer/BioNTech
Hong Kong;5480956;07/03/2022;Sinovac
Hong Kong;8173232;07/03/2022;Pfizer/BioNTech
Hong Kong;5441952;06/03/2022;Sinovac
Hong Kong;8129218;06/03/2022;Pfizer/BioNTech
Hong Kong;5421783;05/03/2022;Sinovac
Hong Kong;8087193;05/03/2022;Pfizer/BioNTech
Hong Kong;5389407;04/03/2022;Sinovac
Hong Kong;8039665;04/03/2022;Pfizer/BioNTech
Hong Kong;5355677;03/03/2022;Sinovac
Hong Kong;7990138;03/03/2022;Pfizer/BioNTech
Hong Kong;5323503;02/03/2022;Sinovac
Hong Kong;7944226;02/03/2022;Pfizer/BioNTech
Hong Kong;5291780;01/03/2022;Sinovac
Hong Kong;7901255;01/03/2022;Pfizer/BioNTech
Hong Kong;5257676;28/02/2022;Sinovac
Hong Kong;7857053;28/02/2022;Pfizer/BioNTech
Hong Kong;5217682;27/02/2022;Sinovac
Hong Kong;7811180;27/02/2022;Pfizer/BioNTech
Hong Kong;5198526;26/02/2022;Sinovac
Hong Kong;7770390;26/02/2022;Pfizer/BioNTech
Hong Kong;5161887;25/02/2022;Sinovac
Hong Kong;7724897;25/02/2022;Pfizer/BioNTech
Hong Kong;5113220;24/02/2022;Sinovac
Hong Kong;7679082;24/02/2022;Pfizer/BioNTech
Hong Kong;5066328;23/02/2022;Sinovac
Hong Kong;7634887;23/02/2022;Pfizer/BioNTech
Hong Kong;5019863;22/02/2022;Sinovac
Hong Kong;7591941;22/02/2022;Pfizer/BioNTech
Hong Kong;4974782;21/02/2022;Sinovac
Hong Kong;7553414;21/02/2022;Pfizer/BioNTech
Hong Kong;4931891;20/02/2022;Sinovac
Hong Kong;7513288;20/02/2022;Pfizer/BioNTech
Hong Kong;4914176;19/02/2022;Sinovac
Hong Kong;7477316;19/02/2022;Pfizer/BioNTech
Hong Kong;4873578;18/02/2022;Sinovac
Hong Kong;7438722;18/02/2022;Pfizer/BioNTech
Hong Kong;4817366;17/02/2022;Sinovac
Hong Kong;7392913;17/02/2022;Pfizer/BioNTech
Hong Kong;4764980;16/02/2022;Sinovac
Hong Kong;7351408;16/02/2022;Pfizer/BioNTech
Hong Kong;4711709;15/02/2022;Sinovac
Hong Kong;7310114;15/02/2022;Pfizer/BioNTech
Hong Kong;4658436;14/02/2022;Sinovac
Hong Kong;7272128;14/02/2022;Pfizer/BioNTech
Hong Kong;4606947;13/02/2022;Sinovac
Hong Kong;7233987;13/02/2022;Pfizer/BioNTech
Hong Kong;4588527;12/02/2022;Sinovac
Hong Kong;7201480;12/02/2022;Pfizer/BioNTech
Hong Kong;4550253;11/02/2022;Sinovac
Hong Kong;7166319;11/02/2022;Pfizer/BioNTech
Hong Kong;4497348;10/02/2022;Sinovac
Hong Kong;7125500;10/02/2022;Pfizer/BioNTech
Hong Kong;4446103;09/02/2022;Sinovac
Hong Kong;7088893;09/02/2022;Pfizer/BioNTech
Hong Kong;4398285;08/02/2022;Sinovac
Hong Kong;7051898;08/02/2022;Pfizer/BioNTech
Hong Kong;4356107;07/02/2022;Sinovac
Hong Kong;7015394;07/02/2022;Pfizer/BioNTech
Hong Kong;4318520;06/02/2022;Sinovac
Hong Kong;6979606;06/02/2022;Pfizer/BioNTech
Hong Kong;4306697;05/02/2022;Sinovac
Hong Kong;6950833;05/02/2022;Pfizer/BioNTech
Hong Kong;4286142;04/02/2022;Sinovac
Hong Kong;6922345;04/02/2022;Pfizer/BioNTech
Hong Kong;4263858;03/02/2022;Sinovac
Hong Kong;6887934;03/02/2022;Pfizer/BioNTech
Hong Kong;4256806;02/02/2022;Sinovac
Hong Kong;6869196;02/02/2022;Pfizer/BioNTech
Hong Kong;4256489;01/02/2022;Sinovac
Hong Kong;6869196;01/02/2022;Pfizer/BioNTech
Hong Kong;4256420;31/01/2022;Sinovac
Hong Kong;6869180;31/01/2022;Pfizer/BioNTech
Hong Kong;4247147;30/01/2022;Sinovac
Hong Kong;6868021;30/01/2022;Pfizer/BioNTech
Hong Kong;4237861;29/01/2022;Sinovac
Hong Kong;6840965;29/01/2022;Pfizer/BioNTech
Hong Kong;4222491;28/01/2022;Sinovac
Hong Kong;6811921;28/01/2022;Pfizer/BioNTech
Hong Kong;4202878;27/01/2022;Sinovac
Hong Kong;6778562;27/01/2022;Pfizer/BioNTech
Hong Kong;4185207;26/01/2022;Sinovac
Hong Kong;6746799;26/01/2022;Pfizer/BioNTech
Hong Kong;4168009;25/01/2022;Sinovac
Hong Kong;6716521;25/01/2022;Pfizer/BioNTech
Hong Kong;4148957;24/01/2022;Sinovac
Hong Kong;6688839;24/01/2022;Pfizer/BioNTech
Hong Kong;4128965;23/01/2022;Sinovac
Hong Kong;6661065;23/01/2022;Pfizer/BioNTech
Hong Kong;4119712;22/01/2022;Sinovac
Hong Kong;6638339;22/01/2022;Pfizer/BioNTech
Hong Kong;4103570;21/01/2022;Sinovac
Hong Kong;6615228;21/01/2022;Pfizer/BioNTech
Hong Kong;4082246;20/01/2022;Sinovac
Hong Kong;6588495;20/01/2022;Pfizer/BioNTech
Hong Kong;4063570;19/01/2022;Sinovac
Hong Kong;6567187;19/01/2022;Pfizer/BioNTech
Hong Kong;4046018;18/01/2022;Sinovac
Hong Kong;6547372;18/01/2022;Pfizer/BioNTech
Hong Kong;4027947;17/01/2022;Sinovac
Hong Kong;6526690;17/01/2022;Pfizer/BioNTech
Hong Kong;4008641;16/01/2022;Sinovac
Hong Kong;6505177;16/01/2022;Pfizer/BioNTech
Hong Kong;3999468;15/01/2022;Sinovac
Hong Kong;6487127;15/01/2022;Pfizer/BioNTech
Hong Kong;3983255;14/01/2022;Sinovac
Hong Kong;6467800;14/01/2022;Pfizer/BioNTech
Hong Kong;3962310;13/01/2022;Sinovac
Hong Kong;6444053;13/01/2022;Pfizer/BioNTech
Hong Kong;3940955;12/01/2022;Sinovac
Hong Kong;6422107;12/01/2022;Pfizer/BioNTech
Hong Kong;3920325;11/01/2022;Sinovac
Hong Kong;6402189;11/01/2022;Pfizer/BioNTech
Hong Kong;3897512;10/01/2022;Sinovac
Hong Kong;6381536;10/01/2022;Pfizer/BioNTech
Hong Kong;3873620;09/01/2022;Sinovac
Hong Kong;6360277;09/01/2022;Pfizer/BioNTech
Hong Kong;3862875;08/01/2022;Sinovac
Hong Kong;6342932;08/01/2022;Pfizer/BioNTech
Hong Kong;3844161;07/01/2022;Sinovac
Hong Kong;6324958;07/01/2022;Pfizer/BioNTech
Hong Kong;3820125;06/01/2022;Sinovac
Hong Kong;6303864;06/01/2022;Pfizer/BioNTech
Hong Kong;3798567;05/01/2022;Sinovac
Hong Kong;6283887;05/01/2022;Pfizer/BioNTech
Hong Kong;3779667;04/01/2022;Sinovac
Hong Kong;6264148;04/01/2022;Pfizer/BioNTech
Hong Kong;3759785;03/01/2022;Sinovac
Hong Kong;6244926;03/01/2022;Pfizer/BioNTech
Hong Kong;3739793;02/01/2022;Sinovac
Hong Kong;6226077;02/01/2022;Pfizer/BioNTech
Hong Kong;3731693;01/01/2022;Sinovac
Hong Kong;6212270;01/01/2022;Pfizer/BioNTech
Hong Kong;3724860;31/12/2021;Sinovac
Hong Kong;6200765;31/12/2021;Pfizer/BioNTech
Hong Kong;3714663;30/12/2021;Sinovac
Hong Kong;6192758;30/12/2021;Pfizer/BioNTech
Hong Kong;3703438;29/12/2021;Sinovac
Hong Kong;6183530;29/12/2021;Pfizer/BioNTech
Hong Kong;3697717;28/12/2021;Sinovac
Hong Kong;6181019;28/12/2021;Pfizer/BioNTech
Hong Kong;3687168;27/12/2021;Sinovac
Hong Kong;6168518;27/12/2021;Pfizer/BioNTech
Hong Kong;3682900;26/12/2021;Sinovac
Hong Kong;6161139;26/12/2021;Pfizer/BioNTech
Hong Kong;3678193;25/12/2021;Sinovac
Hong Kong;6153971;25/12/2021;Pfizer/BioNTech
Hong Kong;3672852;24/12/2021;Sinovac
